,,,,,,,Misc,Misc,,Approx Val,Approx Val,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,,,,-additional
5,172,LAR,Chris Paul,LB,22,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi,College Stats,PaulCh01
5,173,BUF,Jackson Hawes,TE,24,2025,0,0,0,2,2,17,0,0,0,0,0,0,0,0,16,187,3,,,,Georgia Tech,College Stats,HaweJa00
5,174,ARI,Denzel Burke,CB,22,2025,0,0,0,3,3,17,0,0,0,0,0,0,0,0,0,0,0,34,3,,Ohio St.,College Stats,BurkDe01
5,175,SEA,Robbie Ouzts,TE,23,2025,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,,,Alabama,College Stats,OuztRo00
5,176,NYJ,Tyler Baron,DE,23,2025,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,,,Miami (FL),College Stats,BaroTy00
6,177,BUF,Dorian Strong,CB,23,2025,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,9,,,Virginia Tech,College Stats,StroDo01
6,178,BAL,Bilhal Kone,CB,23,,0,0,0,,,,,,,,,,,,,,,,,,Western Michigan,College Stats,KoneBi00
6,179,MIA,Ollie Gordon,RB,21,2025,0,0,0,2,2,17,0,0,0,0,0,70,199,3,7,32,1,2,,,Oklahoma St.,College Stats,GordOl00
6,180,LVR,JJ Pegues,DT,23,2025,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,4,,,Mississippi,College Stats,PeguJJ00
6,181,PHI,Kyle McCord,QB,22,,0,0,0,,,,,,,,,,,,,,,,,,Syracuse,College Stats,McCoKy00
6,182,NWE,Andres Borregales,K,22,2025,0,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1,,,Miami (FL),College Stats,BorrAn00
6,183,TEN,Marcus Harris,DB,24,2025,0,0,0,2,2,14,0,0,0,0,0,0,0,0,0,0,0,18,,,California,College Stats,HarrMa10
6,184,NOR,Devin Neal,RB,22,2025,0,0,0,2,2,10,0,0,0,0,0,57,206,2,17,104,0,,,,Kansas,College Stats,NealDe00
6,185,PIT,Will Howard,QB,23,,0,0,0,,,,,,,,,,,,,,,,,,Ohio St.,College Stats,HowaWi01
6,186,BAL,Tyler Loop,K,24,2025,0,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,2,,,Arizona,College Stats,LoopTy00
6,187,HOU,Jaylen Reed,SAF,22,2025,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,9,,,Penn St.,College Stats,ReedJa04
6,188,TEN,Kalel Mullings,RB,22,2025,0,0,0,0,0,9,0,0,0,0,0,3,7,0,0,0,0,1,,,Michigan,College Stats,MullKa00
6,189,IND,Riley Leonard,QB,22,2025,0,0,0,2,2,5,39,67,415,2,3,6,27,2,0,-3,0,,,,Notre Dame,College Stats,LeonRi02
6,190,IND,Tim Smith,DL,23,,0,0,0,,,,,,,,,,,,,,,,,,Alabama,College Stats,SmitTi02
6,191,PHI,Myles Hinton,OT,23,,0,0,0,,,,,,,,,,,,,,,,,,Michigan,College Stats,HintMy00
6,192,SEA,Bryce Cabeldue,OT,24,2025,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,,,,Kansas,College Stats,CabeBr00
6,193,CIN,Tahj Brooks,RB,23,2025,0,0,0,0,0,16,0,0,0,0,0,16,45,0,1,9,0,5,,,Texas Tech,College Stats,BrooTa00
6,194,JAX,Jalen McLeod,DE,23,,0,0,0,,,,,,,,,,,,,,,,,,Auburn,College Stats,McLeJa00
6,195,CHI,Luke Newman,G,23,2025,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,,,,Michigan St.,College Stats,NewmLu00
6,196,DET,Ahmed Hassanein,DE,23,,0,0,0,,,,,,,,,,,,,,,,,,Boise St.,College Stats,HassAh00
6,197,HOU,Graham Mertz,QB,24,,0,0,0,,,,,,,,,,,,,,,,,,Florida,College Stats,MertGr00
6,198,GNB,Warren Brinson,DL,23,2025,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,6,,0.5,Georgia,College Stats,BrinWa00
6,199,LAC,Branson Taylor,OL,23,2025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Pittsburgh,College Stats,TaylBr04
6,200,JAX,Rayuan Lane,FS,22,2025,0,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,12,,,Navy,College Stats,LaneRa00
6,201,MIN,Kobe King,LB,22,2025,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,5,,,Penn St.,College Stats,KingKo00
6,202,MIN,Gavin Bartholomew,TE,22,,0,0,0,,,,,,,,,,,,,,,,,,Pittsburgh,College Stats,BartGa00
6,203,BAL,LaJohntay Wester,WR,23,2025,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,,,,Colorado,College Stats,WestLa01
6,204,DAL,Ajani Cornelius,OL,23,2025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Oregon,College Stats,CornAj00
6,205,WAS,Kain Medrano,LB,24,2025,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,3,,,UCLA,College Stats,MedrKa00
6,206,BUF,Chase Lundt,OL,25,2025,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,Connecticut,College Stats,LundCh00
6,207,PHI,Cameron Williams,OL,21,2025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Texas,College Stats,WillCa04
6,208,CAR,Jimmy Horn,WR,22,2025,0,0,0,1,1,13,0,0,0,0,0,8,69,0,11,108,0,,,,Colorado,College Stats,HornJi00
6,209,PHI,Antwaun Powell-Ryland,DE,23,,0,0,0,,,,,,,,,,,,,,,,,,Virginia Tech,College Stats,PoweAn00
6,210,BAL,Aeneas Peebles,DT,24,2025,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,,,Virginia Tech,College Stats,PeebAe00
6,211,ARI,Hayden Conner,OL,23,2025,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,Texas,College Stats,ConnHa00
6,212,BAL,Robert Longerbeam,DB,24,,0,0,0,,,,,,,,,,,,,,,,,,Rutgers,College Stats,LongRo00
6,213,LVR,Tommy Mellott,QB,,,0,0,0,,,,,,,,,,,,,,,,,,Montana St.,,MellTo00
6,214,LAC,R.J. Mickens,SAF,24,2025,0,0,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,18,2,,Clemson,College Stats,MickRJ00
6,215,LVR,Cam Miller,QB,24,,0,0,0,,,,,,,,,,,,,,,,,,North Dakota St.,,MillCa00
6,216,DEN,Jeremy Crawshaw,P,24,2025,0,0,1,3,3,17,0,0,0,0,0,0,0,0,0,0,0,,,,Florida,College Stats,CrawJe00
7,217,DAL,Jay Toia,DT,22,2025,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,,,UCLA,College Stats,ToiaJa00
7,218,ATL,Jack Nelson,OT,23,2025,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,,,,Wisconsin,College Stats,NelsJa01
7,219,NYG,Thomas Fidone,TE,22,2025,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,,,Nebraska,College Stats,FidoTh00
7,220,NWE,Marcus Bryant,OL,23,2025,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,,,,Missouri,College Stats,BryaMa02
7,221,JAX,Jonah Monheim,OL,23,2025,0,0,0,2,2,17,0,0,0,0,0,0,0,0,0,0,0,,,,USC,College Stats,MonhJo00
7,222,LVR,Cody Lindenberg,LB,23,2025,0,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,4,,,Minnesota,College Stats,LindCo00
7,223,SEA,Damien Martinez,RB,21,,0,0,0,,,,,,,,,,,,,,,,,,Miami (FL),College Stats,MartDa02
7,224,HOU,Kyonte Hamilton,DL,22,,0,0,0,,,,,,,,,,,,,,,,,,Rutgers,College Stats,HamiKy01
7,225,ARI,Kitan Crawford,SAF,23,2025,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,11,,,Nevada,College Stats,CrawKi00
7,226,PIT,Carson Bruener,LB,24,2025,0,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,7,,,Washington,College Stats,BrueCa00
7,227,SFO,Kurtis Rourke,QB,24,,0,0,0,,,,,,,,,,,,,,,,,,Indiana,College Stats,RourKu01
7,228,KAN,Brashard Smith,RB,22,2025,0,0,0,3,3,17,0,0,0,0,0,44,151,0,25,172,1,,,,SMU,College Stats,SmitBr09
7,229,PIT,Donte Kent,CB,23,,0,0,0,,,,,,,,,,,,,,,,,,Central Michigan,College Stats,KentDo00
7,230,DET,Dan Jackson,SAF,24,,0,0,0,,,,,,,,,,,,,,,,,,Georgia,College Stats,JackDa04
7,231,MIA,Quinn Ewers,QB,22,2025,0,0,0,2,2,4,55,83,622,3,3,8,19,0,1,-6,0,,,,Texas,College Stats,EwerQu00
7,232,IND,Hunter Wohler,SAF,22,,0,0,0,,,,,,,,,,,,,,,,,,Wisconsin,College Stats,WohlHu00
7,233,CHI,Kyle Monangai,RB,23,2025,0,0,0,6,6,17,0,0,0,0,0,169,783,5,18,164,0,,,,Rutgers,College Stats,MonaKy00
7,234,SEA,Mason Richman,OL,23,2025,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,Iowa,College Stats,RichMa01
7,235,TAM,Tez Johnson,WR,23,2025,0,0,0,3,3,16,0,0,0,0,0,7,22,0,28,322,5,,,,Oregon,College Stats,JohnTe03
7,236,JAX,LeQuint Allen,RB,21,2025,0,0,0,1,1,17,0,0,0,0,0,23,94,0,10,54,0,1,,,Syracuse,College Stats,AlleLe01
7,237,GNB,Micah Robinson,CB,23,2025,0,0,0,1,,9,0,0,0,0,0,0,0,0,0,0,0,8,,,Tulane,College Stats,RobiMi01
7,238,SEA,Ricky White,WR,23,2025,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,UNLV,College Stats,WhitRi01
7,239,DAL,Phil Mafah,RB,22,2025,0,0,0,0,0,1,0,0,0,0,0,5,18,1,2,11,0,,,,Clemson,College Stats,MafaPh00
7,240,BUF,Kaden Prather,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Maryland,College Stats,PratKa00
7,241,DEN,Caleb Lohner,TE,24,,0,0,0,,,,,,,,,,,,,,,,,,Utah,College Stats,LohnCa00
7,242,LAR,Konata Mumpfield,WR,22,2025,0,0,0,1,1,17,0,0,0,0,0,0,0,0,10,92,1,,,,Pittsburgh,College Stats,MumpKo00
7,243,BAL,Garrett Dellinger,G,23,2025,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,LSU,College Stats,DellGa00
7,244,DET,Dominic Lovett,WR,22,2025,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,,,Georgia,College Stats,LoveDo00
7,245,WAS,Jacory Croskey-Merritt,RB,24,2025,0,0,0,6,6,17,0,0,0,0,0,175,805,8,9,68,0,,,,Arizona,College Stats,CrosJa00
7,246,NYG,Korie Black,CB,23,2025,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,7,,,Oklahoma St.,College Stats,BlacKo00
7,247,DAL,Tommy Akingbesote,DT,22,,0,0,0,,,,,,,,,,,,,,,,,,Maryland,College Stats,AkinTo00
7,248,NOR,Moliki Matavao,TE,22,2025,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,10,0,,,,UCLA,College Stats,MataMo00
7,249,SFO,Connor Colby,OL,22,2025,0,0,0,3,3,13,0,0,0,0,0,0,0,0,1,-1,0,,,,Iowa,College Stats,ColbCo00
7,250,GNB,John Williams,OL,23,,0,0,0,,,,,,,,,,,,,,,,,,Cincinnati,College Stats,WillJo11
7,251,NWE,Julian Ashby,LS,23,2025,0,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,2,,,Vanderbilt,College Stats,AshbJu00
7,252,SFO,Junior Bergen,WR,,,0,0,0,,,,,,,,,,,,,,,,,,Montana,,BergJu00
7,253,MIA,Zeek Biggers,DL,21,2025,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,6,,1.5,Georgia Tech,College Stats,BiggZe01
7,254,NOR,Fadil Diggs,DE,23,2025,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,Syracuse,College Stats,DiggFa00
7,255,HOU,Luke Lachey,TE,24,,0,0,0,,,,,,,,,,,,,,,,,,Iowa,College Stats,LachLu00
7,256,LAC,Trikweze Bridges,SAF,24,2025,0,0,0,1,,16,0,0,0,0,0,0,0,0,0,0,0,17,1,,Florida,College Stats,BridTr00
7,257,NWE,Kobee Minor,DB,23,2025,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,,,Memphis,College Stats,MinoKo00
